date,close,pct_change,main_net_inflow,main_net_inflow_pct,super_large_net,super_large_pct,large_net,large_pct,medium_net,medium_pct,small_net,small_pct,stock_code
2025-12-29,20.72,-0.19,-40303456.0,-3.02,-57185536.0,-4.29,16882080.0,1.27,81430272.0,6.11,-41126820.0,-3.08,601211
2025-12-30,20.51,-1.01,-64120384.0,-4.39,-66769632.0,-4.57,2649248.0,0.18,14432768.0,0.99,49687628.0,3.4,601211
2025-12-31,20.55,0.2,-978891.0,-0.08,40929557.0,3.27,-41908448.0,-3.35,11068576.0,0.88,-10089683.0,-0.81,601211
2026-01-05,20.93,1.85,20720240.0,0.91,-237971360.0,-10.41,258691600.0,11.32,72279792.0,3.16,-93000032.0,-4.07,601211
2026-01-06,22.29,6.5,220720912.0,3.76,318650512.0,5.42,-97929600.0,-1.67,-233225024.0,-3.97,12504096.0,0.21,601211
2026-01-07,22.22,-0.31,-292680688.0,-10.12,-164988896.0,-5.71,-127691792.0,-4.42,223438592.0,7.73,69242096.0,2.39,601211
2026-01-08,21.32,-4.05,61043920.0,1.7,-78960304.0,-2.19,140004224.0,3.89,96382528.0,2.68,-157426464.0,-4.38,601211
2026-01-09,21.07,-1.17,-78048048.0,-3.21,-156076528.0,-6.42,78028480.0,3.21,64776048.0,2.67,13271984.0,0.55,601211
2026-01-12,21.07,0.0,193691280.0,7.67,120101120.0,4.75,73590160.0,2.91,-2465552.0,-0.1,-191225728.0,-7.57,601211
2026-01-13,21.17,0.47,141011600.0,5.73,99842992.0,4.06,41168608.0,1.67,-90244592.0,-3.67,-50767008.0,-2.06,601211
2026-01-14,20.76,-1.94,-356733168.0,-9.94,-335478288.0,-9.35,-21254880.0,-0.59,154064384.0,4.29,202668784.0,5.65,601211
2026-01-15,20.37,-1.88,29145040.0,1.33,-16116416.0,-0.74,45261456.0,2.07,-18109792.0,-0.83,-11035248.0,-0.5,601211
2026-01-16,20.1,-1.33,446070256.0,14.99,337844352.0,11.35,108225904.0,3.64,-82605376.0,-2.78,-363464880.0,-12.21,601211
2026-01-19,20.09,-0.05,117889424.0,6.51,61174864.0,3.38,56714560.0,3.13,-51173696.0,-2.82,-66715744.0,-3.68,601211
2026-01-20,20.18,0.45,281360378.0,15.73,81987658.0,4.58,199372720.0,11.15,-97670752.0,-5.46,-183689632.0,-10.27,601211
2026-01-21,19.91,-1.34,173009712.0,7.72,106754304.0,4.76,66255408.0,2.96,-18072144.0,-0.81,-154937552.0,-6.91,601211
2026-01-22,19.99,0.4,251339296.0,13.47,155089280.0,8.31,96250016.0,5.16,-68225984.0,-3.66,-183113312.0,-9.81,601211
2026-01-23,19.85,-0.7,179716656.0,7.8,67071456.0,2.91,112645200.0,4.89,27415248.0,1.19,-207131920.0,-8.99,601211
2026-01-26,20.0,0.76,274015184.0,8.69,226350784.0,7.17,47664400.0,1.51,-59761536.0,-1.89,-214253616.0,-6.79,601211
2026-01-27,19.79,-1.05,152994048.0,7.84,8769968.0,0.45,144224080.0,7.39,2393024.0,0.12,-155387072.0,-7.97,601211
